edad,tipo_empleo,codigo,nivel_educativo,experiencia,estado_civil,ocupacion,raza,genero,ganancias,perdidas,horas_semanales,pais,salario
47.0,Private,144351,High School,9,Divorced,Craft-repair,White,Male,0,625,40,United-States,<=50K
22.0,Private,95566,Post-Secondary Education,10,Married-spouse-absent,Sales,Other,Female,0,0,22,Dominican-Republic,<=50K
20.0,Private,181675,High School,9,Never-married,Other-service,White,Male,0,0,40,United-States,<=50K
36.0,Private,172129,Basic Education,5,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
49.0,Private,350759,High School,9,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,<=50K
58.0,Self-emp-not-inc,105592,Basic Education,4,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,>50K
20.0,Private,200061,Post-Secondary Education,10,Never-married,Adm-clerical,White,Female,0,0,40,United-States,<=50K
34.0,Self-emp-inc,200689,Advanced Education,13,Divorced,Sales,White,Female,0,0,40,United-States,<=50K
36.0,Private,386726,Advanced Education,14,Married-civ-spouse,Prof-specialty,White,Female,0,1977,44,United-States,>50K
28.0,Local-gov,135567,Advanced Education,13,Never-married,Adm-clerical,Black,Female,4101,0,60,United-States,<=50K
38.0,Local-gov,282753,Post-Secondary Education,11,Divorced,Exec-managerial,White,Male,0,0,40,United-States,<=50K
32.0,Private,137367,Basic Education,7,Never-married,Craft-repair,Asian-Pac-Islander,Male,0,0,40,India,<=50K
35.0,Self-emp-inc,153976,High School,9,Married-civ-spouse,Exec-managerial,White,Male,0,0,60,United-States,<=50K
51.0,Self-emp-inc,96062,Post-Secondary Education,12,Married-civ-spouse,Sales,White,Male,0,0,60,United-States,<=50K
33.0,Private,152933,Post-Secondary Education,10,Never-married,Exec-managerial,White,Male,0,0,45,United-States,<=50K
71.0,Private,97870,Advanced Education,14,Divorced,Prof-specialty,White,Female,0,0,15,Germany,<=50K
48.0,Private,254291,Advanced Education,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,>50K
53.0,Self-emp-not-inc,101432,High School,9,Married-civ-spouse,Sales,White,Male,0,0,50,United-States,<=50K
40.0,Private,125776,Post-Secondary Education,11,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,>50K
64.0,Self-emp-not-inc,165479,High School,9,Married-civ-spouse,Sales,White,Male,0,0,5,United-States,<=50K
42.0,Federal-gov,172307,High School,9,Married-civ-spouse,Adm-clerical,White,Male,0,0,48,United-States,>50K
25.0,Private,176729,High School,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,>50K
66.0,Private,174276,Post-Secondary Education,10,Widowed,Sales,White,Female,0,0,50,United-States,>50K
59.0,Federal-gov,48102,Advanced Education,14,Never-married,Prof-specialty,White,Female,0,0,40,United-States,>50K
42.0,Self-emp-not-inc,79531,Post-Secondary Education,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,55,United-States,>50K
24.0,Private,306460,High School,9,Never-married,Farming-fishing,White,Male,0,0,40,United-States,<=50K
19.0,Private,55284,High School,9,Never-married,Handlers-cleaners,White,Female,0,0,25,United-States,<=50K
26.0,Private,172063,Post-Secondary Education,10,Never-married,Sales,White,Female,0,0,24,United-States,<=50K
22.0,Private,141028,High School,9,Never-married,Other-service,Black,Male,0,0,30,United-States,<=50K
33.0,Private,37274,Post-Secondary Education,10,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,<=50K
63.0,Private,31389,Basic Education,7,Never-married,Farming-fishing,White,Male,0,0,12,United-States,<=50K
20.0,Private,415913,Post-Secondary Education,10,Never-married,Handlers-cleaners,White,Male,0,0,30,United-States,<=50K
33.0,Private,295591,Basic Education,3,Married-spouse-absent,Craft-repair,White,Male,0,0,40,Mexico,<=50K
57.0,Private,202903,Basic Education,4,Married-civ-spouse,Adm-clerical,White,Female,1173,0,45,Puerto-Rico,<=50K
56.0,Private,159770,High School,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K
70.0,Self-emp-not-inc,268832,Post-Secondary Education,11,Married-civ-spouse,Farming-fishing,White,Male,0,0,24,United-States,>50K
42.0,Private,126003,High School,9,Married-civ-spouse,Tech-support,White,Male,0,0,40,United-States,>50K
25.0,Local-gov,225193,Advanced Education,13,Never-married,Prof-specialty,Black,Female,0,0,40,United-States,<=50K
28.0,Private,297735,Post-Secondary Education,10,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,>50K
36.78373786407767,Self-emp-not-inc,225892,High School,9,Married-civ-spouse,Other-service,White,Male,1409,0,40,United-States,<=50K
36.0,Private,605502,Basic Education,6,Never-married,Transport-moving,Black,Female,0,0,40,United-States,<=50K
37.0,Private,174150,Advanced Education,14,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,>50K
38.0,Private,165466,High School,9,Married-civ-spouse,Adm-clerical,White,Male,0,0,60,United-States,>50K
52.0,State-gov,189728,High School,9,Separated,Other-service,White,Female,0,0,35,United-States,<=50K
49.0,Private,360491,High School,9,Widowed,Adm-clerical,White,Female,0,0,40,United-States,<=50K
30.0,Private,115040,High School,9,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,<=50K
36.0,Private,262688,Post-Secondary Education,10,Married-civ-spouse,Sales,Black,Male,7688,0,50,United-States,>50K
70.0,Self-emp-inc,158437,Advanced Education,15,Married-civ-spouse,Prof-specialty,White,Male,0,0,35,United-States,>50K
55.0,Private,41108,Post-Secondary Education,10,Widowed,Farming-fishing,White,Male,0,2258,62,United-States,>50K
25.0,Private,149875,Advanced Education,13,Widowed,Exec-managerial,White,Female,0,0,40,United-States,<=50K
59.0,Private,131916,High School,9,Married-civ-spouse,Machine-op-inspct,White,Female,0,0,40,Italy,>50K
22.0,Private,60668,Post-Secondary Education,10,Never-married,Craft-repair,White,Male,0,0,40,United-States,<=50K
41.0,Local-gov,153132,Post-Secondary Education,12,Separated,Craft-repair,White,Male,0,0,50,United-States,<=50K
62.0,Private,155256,High School,9,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,United-States,>50K
54.0,Private,244770,High School,9,Never-married,Adm-clerical,White,Female,0,0,40,United-States,<=50K
38.0,Private,312108,High School,9,Never-married,Other-service,Black,Female,0,0,40,United-States,<=50K
52.0,Private,102828,High School,9,Married-civ-spouse,Prof-specialty,White,Male,7688,0,40,United-States,>50K
36.0,Private,93225,Basic Education,7,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
44.24984058155847,Self-emp-inc,231002,High School,9,Married-civ-spouse,Exec-managerial,White,Male,0,0,30,United-States,>50K
35.0,Self-emp-not-inc,256992,Basic Education,3,Married-civ-spouse,Other-service,White,Female,0,0,15,Mexico,<=50K
41.0,Private,118721,Basic Education,8,Divorced,Adm-clerical,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
30.0,Private,151989,Post-Secondary Education,11,Married-civ-spouse,Tech-support,White,Female,0,0,40,United-States,<=50K
25.0,Private,109112,High School,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,48,United-States,<=50K
35.0,Private,589809,Post-Secondary Education,10,Never-married,Exec-managerial,White,Male,13550,0,60,United-States,>50K
38.0,Private,172538,Advanced Education,13,Married-civ-spouse,Exec-managerial,White,Male,15024,0,50,United-States,>50K
34.0,State-gov,318982,Advanced Education,14,Married-civ-spouse,Machine-op-inspct,White,Male,0,1848,40,United-States,>50K
48.0,Private,204629,Advanced Education,14,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,>50K
50.0,Self-emp-not-inc,99894,Basic Education,3,Never-married,Tech-support,Asian-Pac-Islander,Female,0,0,15,United-States,<=50K
19.0,Private,369463,High School,9,Never-married,Adm-clerical,White,Female,0,0,40,United-States,<=50K
51.0,Private,79324,Post-Secondary Education,10,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,<=50K
39.0,Private,61178,Advanced Education,13,Divorced,Adm-clerical,White,Male,0,0,40,United-States,<=50K
20.0,Private,204226,Basic Education,7,Never-married,Other-service,White,Female,0,0,40,United-States,<=50K
17.0,Private,183110,Basic Education,7,Never-married,Handlers-cleaners,White,Male,0,0,16,United-States,<=50K
42.0,Private,96321,Post-Secondary Education,10,Married-civ-spouse,Sales,White,Male,0,0,50,United-States,>50K
25.0,Private,167031,Post-Secondary Education,10,Never-married,Other-service,Other,Female,0,0,25,Ecuador,<=50K
36.0,Private,108997,High School,9,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K
65.0,Private,176796,Advanced Education,16,Widowed,Prof-specialty,White,Female,0,0,40,United-States,<=50K
32.0,Self-emp-not-inc,134737,Advanced Education,13,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,70,United-States,>50K
33.0,Self-emp-inc,49795,Advanced Education,13,Never-married,Prof-specialty,White,Male,0,0,45,United-States,<=50K
32.0,State-gov,131588,Post-Secondary Education,10,Never-married,Tech-support,Black,Female,0,0,20,United-States,<=50K
25.0,Private,307643,High School,9,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,<=50K
41.0,Local-gov,351350,Post-Secondary Education,10,Divorced,Protective-serv,White,Female,0,0,40,United-States,<=50K
44.0,Private,260761,High School,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,>50K
72.0,Private,156310,Basic Education,6,Married-civ-spouse,Other-service,White,Male,2414,0,12,United-States,<=50K
36.0,Private,207789,High School,9,Divorced,Exec-managerial,White,Male,0,0,52,United-States,<=50K
67.0,Self-emp-not-inc,252842,High School,9,Married-civ-spouse,Farming-fishing,White,Male,1797,0,20,United-States,<=50K
28.0,Private,294936,High School,9,Married-civ-spouse,Transport-moving,White,Male,4064,0,45,United-States,<=50K
24.0,Private,196269,Basic Education,7,Married-civ-spouse,Handlers-cleaners,Other,Male,0,0,40,United-States,<=50K
17.0,Private,46402,Basic Education,4,Never-married,Sales,White,Male,0,0,8,United-States,<=50K
32.0,Self-emp-not-inc,267161,Advanced Education,13,Divorced,Exec-managerial,Black,Female,0,0,30,United-States,<=50K
67.0,Private,160456,Basic Education,7,Widowed,Other-service,White,Female,0,0,40,United-States,<=50K
21.0,Private,123983,Post-Secondary Education,10,Never-married,Adm-clerical,Asian-Pac-Islander,Male,0,0,10,Vietnam,<=50K
51.0,Private,123053,Advanced Education,14,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,5013,0,40,India,<=50K
32.0,Private,426467,Basic Education,2,Never-married,Craft-repair,White,Male,3674,0,40,Guatemala,<=50K
39.0,Private,269323,Post-Secondary Education,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,>50K
18.0,Self-emp-not-inc,42857,Post-Secondary Education,10,Never-married,Craft-repair,White,Female,0,0,35,United-States,<=50K
50.0,Self-emp-not-inc,183915,Advanced Education,13,Married-civ-spouse,Craft-repair,White,Male,0,0,45,United-States,>50K
24.0,Private,211391,Basic Education,6,Never-married,Sales,White,Female,0,0,15,United-States,<=50K
21.0,Local-gov,193130,Post-Secondary Education,10,Never-married,Adm-clerical,White,Female,0,0,40,United-States,<=50K
24.0,Private,86745,Advanced Education,13,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0,0,16,United-States,<=50K
34.0,Private,226525,Post-Secondary Education,11,Never-married,Other-service,White,Male,0,0,40,United-States,<=50K
68.0,Private,270339,Basic Education,6,Married-civ-spouse,Adm-clerical,White,Male,0,0,35,United-States,<=50K
49.0,Self-emp-not-inc,343742,Basic Education,6,Never-married,Craft-repair,Black,Male,0,0,32,United-States,<=50K
50.0,Private,150975,High School,9,Divorced,Machine-op-inspct,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
33.0,Private,207301,Post-Secondary Education,12,Divorced,Exec-managerial,White,Female,0,0,40,United-States,<=50K
18.0,Private,135924,Post-Secondary Education,10,Never-married,Adm-clerical,White,Male,0,0,40,United-States,<=50K
45.0,Private,184277,Post-Secondary Education,11,Divorced,Adm-clerical,White,Female,0,0,55,United-States,>50K
20.0,Private,142233,High School,9,Never-married,Sales,White,Female,0,0,35,United-States,<=50K
46.0,Self-emp-inc,120902,Advanced Education,13,Married-civ-spouse,Exec-managerial,White,Male,3103,0,37,United-States,>50K
64.0,Local-gov,158412,High School,9,Widowed,Adm-clerical,White,Female,0,0,40,United-States,<=50K
39.0,Private,126161,Advanced Education,16,Never-married,Prof-specialty,White,Male,0,0,45,United-States,<=50K
35.0,Private,149347,High School,9,Never-married,Craft-repair,White,Male,0,0,70,United-States,<=50K
21.0,Private,322674,Post-Secondary Education,10,Never-married,Other-service,White,Male,0,0,32,United-States,<=50K
29.0,Private,55390,Post-Secondary Education,12,Never-married,Tech-support,White,Male,0,0,45,United-States,<=50K
38.0,State-gov,200904,Advanced Education,13,Married-civ-spouse,Exec-managerial,Black,Female,0,0,30,United-States,>50K
45.0,Private,166056,High School,9,Divorced,Other-service,White,Female,0,0,40,United-States,<=50K
30.0,Self-emp-not-inc,116666,Advanced Education,14,Divorced,Prof-specialty,Asian-Pac-Islander,Male,0,0,50,India,>50K
41.0,Private,168324,Post-Secondary Education,10,Married-civ-spouse,Adm-clerical,White,Female,0,0,40,United-States,>50K
37.0,Private,121772,High School,9,Never-married,Craft-repair,Asian-Pac-Islander,Male,0,0,40,Hong,<=50K
45.0,Private,126889,Advanced Education,13,Married-civ-spouse,Sales,White,Male,0,1887,60,United-States,>50K
20.0,Private,401690,High School,9,Never-married,Adm-clerical,White,Female,0,0,30,United-States,<=50K
45.0,Self-emp-inc,117605,High School,9,Married-civ-spouse,Exec-managerial,White,Male,0,0,48,United-States,>50K
20.0,Federal-gov,410446,High School,9,Never-married,Adm-clerical,White,Male,0,0,20,United-States,<=50K
63.0,Self-emp-inc,38472,Post-Secondary Education,10,Widowed,Sales,White,Female,14084,0,60,United-States,>50K
35.0,Self-emp-not-inc,335704,Post-Secondary Education,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,<=50K
24.0,Private,70261,Advanced Education,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,United-States,<=50K
19.0,Private,47577,Post-Secondary Education,10,Never-married,Transport-moving,White,Male,0,0,50,United-States,<=50K
23.0,Private,117767,High School,9,Never-married,Other-service,White,Male,0,0,35,United-States,<=50K
34.0,Private,179641,Advanced Education,13,Never-married,Prof-specialty,White,Female,0,0,45,United-States,<=50K
23.0,Private,343553,Basic Education,7,Never-married,Adm-clerical,Black,Male,0,0,40,United-States,<=50K
36.0,Self-emp-not-inc,328466,Basic Education,3,Married-civ-spouse,Transport-moving,White,Male,0,0,50,Mexico,>50K
46.0,Private,265097,High School,9,Never-married,Handlers-cleaners,White,Male,0,0,5,United-States,<=50K
38.0,Local-gov,414791,Advanced Education,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,42,United-States,>50K
55.0,Local-gov,48055,Basic Education,8,Widowed,Adm-clerical,White,Female,0,0,40,United-States,<=50K
27.0,Private,341672,Post-Secondary Education,10,Never-married,Adm-clerical,Asian-Pac-Islander,Male,0,0,40,India,<=50K
48.0,Private,266764,Post-Secondary Education,10,Married-civ-spouse,Craft-repair,White,Male,0,0,45,United-States,>50K
35.0,Private,233571,High School,9,Divorced,Other-service,White,Female,0,0,50,United-States,<=50K
53.0,Private,126592,Post-Secondary Education,10,Married-civ-spouse,Craft-repair,Black,Male,7688,0,40,United-States,>50K
47.0,Private,70754,High School,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K
50.0,Private,138852,Post-Secondary Education,10,Divorced,Craft-repair,White,Male,4650,0,22,United-States,<=50K
32.0,Private,175856,Post-Secondary Education,10,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,<=50K
40.0,Private,193494,High School,9,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,46,United-States,<=50K
41.0,Private,104334,Post-Secondary Education,10,Married-civ-spouse,Sales,White,Male,0,0,50,United-States,>50K
47.0,Federal-gov,197332,Advanced Education,13,Divorced,Prof-specialty,White,Male,0,0,40,United-States,<=50K
21.0,Private,205844,Post-Secondary Education,10,Never-married,Sales,Black,Female,0,0,25,United-States,<=50K
45.0,Local-gov,206459,Advanced Education,14,Married-civ-spouse,Adm-clerical,White,Male,0,0,35,United-States,<=50K
33.0,Private,202822,Basic Education,4,Never-married,Other-service,Black,Female,0,0,14,Trinadad&Tobago,<=50K
68.0,Without-pay,174695,Post-Secondary Education,10,Married-spouse-absent,Farming-fishing,White,Female,0,0,25,United-States,<=50K
44.0,Private,183342,Advanced Education,15,Married-civ-spouse,Exec-managerial,White,Male,0,0,55,United-States,>50K
49.0,Private,105614,Basic Education,6,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,50,United-States,<=50K
45.0,Private,329603,Advanced Education,16,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,Poland,>50K
41.0,Private,77373,Post-Secondary Education,10,Married-civ-spouse,Transport-moving,White,Male,0,1848,65,United-States,>50K
29.0,Private,207473,Basic Education,4,Married-civ-spouse,Transport-moving,White,Male,0,0,40,Mexico,<=50K
46.0,Private,149161,Post-Secondary Education,10,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0,0,60,United-States,<=50K
19.0,Private,311974,High School,9,Never-married,Craft-repair,White,Male,0,0,25,Mexico,<=50K
56.0,Private,175127,Basic Education,6,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
